"","lon","lat"
"582",148.87287,-37.22558
"584",148.49073,-37.62981
"585",148.95045,-37.3209
"586",147.28242,-37.91
"587",141.700092,-38.202718
"588",141.421669,-38.12024
"589",145.420202,-37.496273
"590",145.419986,-37.495793
"591",145.420183,-37.476247
"592",145.419659,-37.495752
"593",145.192877,-38.150589
"594",144.3854,-37.4733
"595",146.514682,-38.035807
"596",146.504832,-38.115961
"597",146.507297,-38.115773
"598",144.353,-37.461
"599",145.738287,-37.802968
"600",145.710141,-37.802231
"601",145.918896,-37.645957
"602",145.778328,-37.567848
"603",145.738146,-37.673571
"605",148.877286,-37.671408
"606",148.629005,-37.652758
"607",148.181184,-37.598896
"608",149.550296,-37.409266
"609",147.585116,-38.004096
"610",144.3062,-37.4308
"611",145.457765,-37.645148
"612",144.55497,-37.42894
"613",145.8044,-37.81322
"614",145.53771,-37.51009
"615",147.63146,-37.97081
"616",146.91834,-38.32758
"617",146.84283,-38.3257
"618",147.25215,-38.25073
"619",141.66764,-38.18071
"620",144.0189,-38.48161
"621",141.73784,-38.12171
"622",145.72722,-38.13866
"623",145.31928,-37.61443
"624",145.65884,-37.94684
"625",145.33383,-37.57138
"626",143.21761,-37.25238
"627",146.211,-37.39482
"628",145.47235,-37.93916
"629",148.74074,-37.64961
"630",147.86884,-36.74705
"631",147.91092,-36.70527
"632",149.54254,-37.5972
"634",148.76545,-37.25539
"635",148.7841,-37.32902
"636",149.07429,-37.53877
"637",149.08269,-37.55575
"638",146.47621,-37.43505
"639",146.29737,-37.94247
"640",145.80079,-37.8258
"641",145.85775,-37.81645
"642",145.02547,-38.35063
"643",145.37702,-37.56387
"644",146.76,-37.76767
"645",146.61642,-37.64741
"646",146.77263,-38.45897
"647",146.68283,-38.28753
"648",147.88216,-36.53962
"649",148.67622,-37.75419
"650",149.29179,-37.50862
"651",148.40798,-37.79555
"652",145.53326,-37.67947
"653",145.68398,-36.843
"654",145.64845,-38.01702
"655",144.09523,-37.27887
"656",144.11953,-37.29207
"657",146.39545,-38.19447
"658",146.39773,-38.19448
"659",141.16181,-38.04361
"660",141.70009,-38.20272
"661",141.72437,-38.19747
"662",141.55467,-37.98443
"663",141.68751,-38.22858
"664",147.04455,-38.33912
"665",142.46302,-37.0338
"666",143.72701,-37.68252
"667",146.14573,-37.43443
"668",146.13843,-37.47302
"669",146.1804,-37.53734
"671",145.8589,-37.8594
"672",142.68782,-37.308
"673",147.33375,-38.2296
"674",147.31449,-38.2397
"675",144.1511,-38.3626
"676",144.92842,-38.4754
"679",147.94051,-37.6409
"680",144.0162,-38.4342
"681",143.9445,-38.4789
"682",144.0174,-38.4328
"683",143.9834,-38.5081
"684",144.089,-38.3732
"685",143.9826,-38.5053
"686",145.06583,-38.3158
"687",143.88825,-37.7671
"688",145.80085,-37.8092
"689",145.80668,-37.8084
"690",145.51039,-37.542
"691",146.23574,-37.7163
"692",146.22826,-37.6544
"693",146.34042,-37.6727
"694",146.31933,-37.6743
"695",144.32381,-37.4532
"696",147.02824,-38.347
"697",143.94078,-38.5572
"698",145.80335,-37.8451
"699",146.03267,-37.74342
"700",146.13595,-37.61552
"701",148.29234,-37.38641
"702",145.95516,-37.59572
"703",145.74957,-37.50337
"704",149.64218,-37.43749
"705",149.07251,-37.20486
"706",149.2707,-37.23152
"707",145.9411,-37.58479
"708",148.79546,-37.40537
"709",148.38187,-37.43885
"710",148.71468,-37.35085
"711",148.76746,-37.26099
"712",145.925346,-37.832006
"713",141.469672,-37.907085
"714",141.444068,-38.100176
"715",145.213794,-38.275423
"716",146.46063,-38.410832
"717",146.454936,-38.112675
"718",146.011702,-37.753215
"719",144.4442,-37.4591
"720",144.0779,-37.2933
"721",148.941126,-37.732125
"722",148.207474,-37.684226
"723",148.901893,-37.684406
"725",148.743254,-37.538198
"726",148.39305,-37.526131
"727",149.704986,-37.510066
"728",148.465828,-37.409857
"729",148.565473,-37.386516
"730",148.728211,-37.361294
"731",148.82194,-37.115972
"732",144.284687,-37.791638
"733",147.294601,-37.906635
"734",146.815715,-38.184869
"735",145.436607,-37.492337
"736",143.485535,-38.580901
"737",144.605078,-37.34929
"738",145.380537,-37.817586
"739",143.44138,-38.64378
"740",143.57031,-38.55452
"741",143.58971,-38.55139
"742",145.06022,-38.4206
"743",145.79337,-36.8045
"744",143.63932,-38.49622
"745",143.64498,-38.49429
