"","lon","lat"
"974",147.25143,-38.2195
"975",143.929309,-37.894588
"976",143.00657,-37.9609
"977",145.16195,-38.11135
"978",142.88873,-38.51164
"979",144.9782,-37.82536
"980",144.54457,-37.40169
"981",146.15864,-37.53147
"982",146.42761,-38.02519
"983",143.40773,-37.45143
"984",145.6675,-37.97127
"985",145.76316,-37.96961
"986",144.95857,-37.63037
"987",145.5191,-38.0479
"988",145.25383,-37.50623
"989",143.70697,-37.1602
"990",144.0487,-38.2283
"991",143.94704,-38.53573
"992",149.51458,-37.60771
"993",145.72242,-37.88987
"994",145.72912,-37.89715
"995",146.33252,-37.9562
"996",146.29749,-37.92985
"997",142.43665,-36.85522
"998",143.2196,-38.41843
"999",149.27559,-37.57111
"1000",149.50978,-37.39695
"1001",143.07709,-36.77185
"1002",142.26825,-38.31454
"1003",142.11992,-38.26468
"1004",142.4339,-37.66105
"1005",146.48655,-38.328
"1006",145.53502,-38.08311
"1007",146.40971,-38.36513
"1008",146.0216,-38.00473
"1009",144.74681,-37.77046
"1010",143.13631,-37.42824
"1011",142.69402,-37.30923
"1012",145.08769,-37.5663
"1013",141.92193,-37.2612
"1014",143.69911,-37.16772
"1015",149.14256,-37.2945
"1016",145.0558,-37.7154
"1017",146.36297,-38.0566
"1018",141.4013,-38.1396
"1019",141.4756,-37.9031
"1020",141.3887,-37.8153
"1021",141.2717,-37.5645
"1022",141.1979,-37.5424
"1023",141.34,-37.3923
"1024",143.2169,-38.3965
"1025",143.5731,-37.6516
"1026",143.5735,-37.6479
"1027",143.4632,-37.9588
"1028",146.40237,-38.397
"1029",146.90356,-38.2289
"1030",148.911253,-37.735831
"1031",145.07729,-37.77205
"1032",145.1236,-38.0053
"1033",145.37721,-38.07396
"1034",143.24258,-37.33392
"1035",143.37075,-38.69659
"1036",146.17022,-37.81276
"1037",146.27495,-38.02345
"1038",146.63406,-37.97825
"1039",146.979,-38.2519
"1040",145.36307,-37.5808
"1041",142.73451,-37.12976
"1042",142.47478,-37.43432
"1043",146.72106,-38.15784
"1045",146.36543,-38.23216
"1046",141.06438,-37.73374
